station,quarter,hour,lambda_mean,n_days
Xiuzhou_Government Agency,2021Q4,23,1.9021739130434783,92
Xiuzhou_Wholesale Market,2019Q4,0,0.0,1
Xiuzhou_Wholesale Market,2019Q4,1,0.0,1
Xiuzhou_Wholesale Market,2019Q4,2,0.0,1
Xiuzhou_Wholesale Market,2019Q4,3,0.0,1
Xiuzhou_Wholesale Market,2019Q4,4,0.0,1
Xiuzhou_Wholesale Market,2019Q4,5,0.0,1
Xiuzhou_Wholesale Market,2019Q4,6,0.0,1
Xiuzhou_Wholesale Market,2019Q4,7,0.0,1
Xiuzhou_Wholesale Market,2019Q4,8,0.0,1
Xiuzhou_Wholesale Market,2019Q4,9,0.0,1
Xiuzhou_Wholesale Market,2019Q4,10,0.0,1
Xiuzhou_Wholesale Market,2019Q4,11,0.0,1
Xiuzhou_Wholesale Market,2019Q4,12,0.0,1
Xiuzhou_Wholesale Market,2019Q4,13,0.0,1
Xiuzhou_Wholesale Market,2019Q4,14,0.0,1
Xiuzhou_Wholesale Market,2019Q4,15,0.0,1
Xiuzhou_Wholesale Market,2019Q4,16,0.0,1
Xiuzhou_Wholesale Market,2019Q4,17,0.0,1
Xiuzhou_Wholesale Market,2019Q4,18,0.0,1
Xiuzhou_Wholesale Market,2019Q4,19,0.0,1
Xiuzhou_Wholesale Market,2019Q4,20,0.0,1
Xiuzhou_Wholesale Market,2019Q4,21,0.0,1
Xiuzhou_Wholesale Market,2019Q4,22,0.0,1
Xiuzhou_Wholesale Market,2019Q4,23,0.0,1
Xiuzhou_Wholesale Market,2020Q1,0,0.07692307692307693,91
Xiuzhou_Wholesale Market,2020Q1,1,0.0,91
Xiuzhou_Wholesale Market,2020Q1,2,0.06593406593406594,91
Xiuzhou_Wholesale Market,2020Q1,3,0.0,91
Xiuzhou_Wholesale Market,2020Q1,4,0.02197802197802198,91
Xiuzhou_Wholesale Market,2020Q1,5,0.02197802197802198,91
Xiuzhou_Wholesale Market,2020Q1,6,0.054945054945054944,91
Xiuzhou_Wholesale Market,2020Q1,7,0.04395604395604396,91
Xiuzhou_Wholesale Market,2020Q1,8,0.054945054945054944,91
Xiuzhou_Wholesale Market,2020Q1,9,0.2087912087912088,91
Xiuzhou_Wholesale Market,2020Q1,10,0.23076923076923078,91
Xiuzhou_Wholesale Market,2020Q1,11,0.27472527472527475,91
Xiuzhou_Wholesale Market,2020Q1,12,0.5384615384615384,91
Xiuzhou_Wholesale Market,2020Q1,13,0.38461538461538464,91
Xiuzhou_Wholesale Market,2020Q1,14,0.4725274725274725,91
Xiuzhou_Wholesale Market,2020Q1,15,0.45054945054945056,91
Xiuzhou_Wholesale Market,2020Q1,16,0.4175824175824176,91
Xiuzhou_Wholesale Market,2020Q1,17,0.2967032967032967,91
Xiuzhou_Wholesale Market,2020Q1,18,0.10989010989010989,91
Xiuzhou_Wholesale Market,2020Q1,19,0.21978021978021978,91
Xiuzhou_Wholesale Market,2020Q1,20,0.2087912087912088,91
Xiuzhou_Wholesale Market,2020Q1,21,0.1978021978021978,91
Xiuzhou_Wholesale Market,2020Q1,22,0.2087912087912088,91
Xiuzhou_Wholesale Market,2020Q1,23,0.14285714285714285,91
Xiuzhou_Wholesale Market,2020Q2,0,1.5164835164835164,91
Xiuzhou_Wholesale Market,2020Q2,1,0.6153846153846154,91
Xiuzhou_Wholesale Market,2020Q2,2,0.5934065934065934,91
Xiuzhou_Wholesale Market,2020Q2,3,0.5054945054945055,91
Xiuzhou_Wholesale Market,2020Q2,4,0.3516483516483517,91
Xiuzhou_Wholesale Market,2020Q2,5,0.8791208791208791,91
Xiuzhou_Wholesale Market,2020Q2,6,1.4835164835164836,91
Xiuzhou_Wholesale Market,2020Q2,7,1.2087912087912087,91
Xiuzhou_Wholesale Market,2020Q2,8,0.8571428571428571,91
Xiuzhou_Wholesale Market,2020Q2,9,1.3846153846153846,91
Xiuzhou_Wholesale Market,2020Q2,10,2.4285714285714284,91
Xiuzhou_Wholesale Market,2020Q2,11,4.384615384615385,91
Xiuzhou_Wholesale Market,2020Q2,12,3.5934065934065935,91
Xiuzhou_Wholesale Market,2020Q2,13,2.7472527472527473,91
Xiuzhou_Wholesale Market,2020Q2,14,3.3846153846153846,91
Xiuzhou_Wholesale Market,2020Q2,15,3.1648351648351647,91
Xiuzhou_Wholesale Market,2020Q2,16,2.4175824175824174,91
Xiuzhou_Wholesale Market,2020Q2,17,2.0549450549450547,91
Xiuzhou_Wholesale Market,2020Q2,18,1.835164835164835,91
Xiuzhou_Wholesale Market,2020Q2,19,1.9230769230769231,91
Xiuzhou_Wholesale Market,2020Q2,20,1.956043956043956,91
Xiuzhou_Wholesale Market,2020Q2,21,2.2967032967032965,91
Xiuzhou_Wholesale Market,2020Q2,22,3.3736263736263736,91
Xiuzhou_Wholesale Market,2020Q2,23,2.967032967032967,91
Xiuzhou_Wholesale Market,2020Q3,0,2.097826086956522,92
Xiuzhou_Wholesale Market,2020Q3,1,1.25,92
Xiuzhou_Wholesale Market,2020Q3,2,0.8152173913043478,92
Xiuzhou_Wholesale Market,2020Q3,3,0.6304347826086957,92
Xiuzhou_Wholesale Market,2020Q3,4,0.717391304347826,92
Xiuzhou_Wholesale Market,2020Q3,5,0.7934782608695652,92
Xiuzhou_Wholesale Market,2020Q3,6,1.173913043478261,92
Xiuzhou_Wholesale Market,2020Q3,7,0.8804347826086957,92
Xiuzhou_Wholesale Market,2020Q3,8,0.358695652173913,92
Xiuzhou_Wholesale Market,2020Q3,9,1.25,92
Xiuzhou_Wholesale Market,2020Q3,10,2.2934782608695654,92
Xiuzhou_Wholesale Market,2020Q3,11,6.771739130434782,92
Xiuzhou_Wholesale Market,2020Q3,12,5.608695652173913,92
Xiuzhou_Wholesale Market,2020Q3,13,3.9565217391304346,92
Xiuzhou_Wholesale Market,2020Q3,14,3.4782608695652173,92
Xiuzhou_Wholesale Market,2020Q3,15,4.260869565217392,92
Xiuzhou_Wholesale Market,2020Q3,16,4.282608695652174,92
Xiuzhou_Wholesale Market,2020Q3,17,3.630434782608696,92
Xiuzhou_Wholesale Market,2020Q3,18,2.4456521739130435,92
Xiuzhou_Wholesale Market,2020Q3,19,1.7282608695652173,92
Xiuzhou_Wholesale Market,2020Q3,20,1.6304347826086956,92
Xiuzhou_Wholesale Market,2020Q3,21,1.7391304347826086,92
Xiuzhou_Wholesale Market,2020Q3,22,4.945652173913044,92
Xiuzhou_Wholesale Market,2020Q3,23,4.423913043478261,92
Xiuzhou_Wholesale Market,2020Q4,0,1.891304347826087,92
Xiuzhou_Wholesale Market,2020Q4,1,0.717391304347826,92
Xiuzhou_Wholesale Market,2020Q4,2,0.5978260869565217,92
Xiuzhou_Wholesale Market,2020Q4,3,0.5434782608695652,92
Xiuzhou_Wholesale Market,2020Q4,4,0.391304347826087,92
Xiuzhou_Wholesale Market,2020Q4,5,0.21739130434782608,92
Xiuzhou_Wholesale Market,2020Q4,6,0.20652173913043478,92
Xiuzhou_Wholesale Market,2020Q4,7,0.44565217391304346,92
Xiuzhou_Wholesale Market,2020Q4,8,0.7934782608695652,92
Xiuzhou_Wholesale Market,2020Q4,9,1.141304347826087,92
Xiuzhou_Wholesale Market,2020Q4,10,2.0217391304347827,92
Xiuzhou_Wholesale Market,2020Q4,11,3.902173913043478,92
Xiuzhou_Wholesale Market,2020Q4,12,3.967391304347826,92
Xiuzhou_Wholesale Market,2020Q4,13,2.3043478260869565,92
Xiuzhou_Wholesale Market,2020Q4,14,2.3369565217391304,92
Xiuzhou_Wholesale Market,2020Q4,15,2.891304347826087,92
Xiuzhou_Wholesale Market,2020Q4,16,2.5869565217391304,92
Xiuzhou_Wholesale Market,2020Q4,17,1.358695652173913,92
Xiuzhou_Wholesale Market,2020Q4,18,1.4782608695652173,92
Xiuzhou_Wholesale Market,2020Q4,19,1.7065217391304348,92
Xiuzhou_Wholesale Market,2020Q4,20,1.4673913043478262,92
Xiuzhou_Wholesale Market,2020Q4,21,1.423913043478261,92
Xiuzhou_Wholesale Market,2020Q4,22,2.5869565217391304,92
Xiuzhou_Wholesale Market,2020Q4,23,3.3260869565217392,92
Xiuzhou_Wholesale Market,2021Q1,0,1.2,90
Xiuzhou_Wholesale Market,2021Q1,1,0.45555555555555555,90
Xiuzhou_Wholesale Market,2021Q1,2,0.28888888888888886,90
Xiuzhou_Wholesale Market,2021Q1,3,0.2111111111111111,90
Xiuzhou_Wholesale Market,2021Q1,4,0.08888888888888889,90
Xiuzhou_Wholesale Market,2021Q1,5,0.3111111111111111,90
Xiuzhou_Wholesale Market,2021Q1,6,0.2,90
Xiuzhou_Wholesale Market,2021Q1,7,0.4666666666666667,90
Xiuzhou_Wholesale Market,2021Q1,8,0.6555555555555556,90
Xiuzhou_Wholesale Market,2021Q1,9,0.7666666666666667,90
Xiuzhou_Wholesale Market,2021Q1,10,1.8777777777777778,90
Xiuzhou_Wholesale Market,2021Q1,11,2.7888888888888888,90
Xiuzhou_Wholesale Market,2021Q1,12,2.7111111111111112,90
Xiuzhou_Wholesale Market,2021Q1,13,1.7,90
Xiuzhou_Wholesale Market,2021Q1,14,1.7444444444444445,90
Xiuzhou_Wholesale Market,2021Q1,15,2.2,90
Xiuzhou_Wholesale Market,2021Q1,16,1.5,90
Xiuzhou_Wholesale Market,2021Q1,17,1.4555555555555555,90
Xiuzhou_Wholesale Market,2021Q1,18,1.1777777777777778,90
Xiuzhou_Wholesale Market,2021Q1,19,1.8888888888888888,90
Xiuzhou_Wholesale Market,2021Q1,20,1.5777777777777777,90
Xiuzhou_Wholesale Market,2021Q1,21,1.6222222222222222,90
Xiuzhou_Wholesale Market,2021Q1,22,2.4,90
Xiuzhou_Wholesale Market,2021Q1,23,2.8666666666666667,90
Xiuzhou_Wholesale Market,2021Q2,0,3.0,91
Xiuzhou_Wholesale Market,2021Q2,1,1.3296703296703296,91
Xiuzhou_Wholesale Market,2021Q2,2,0.6263736263736264,91
Xiuzhou_Wholesale Market,2021Q2,3,0.6813186813186813,91
Xiuzhou_Wholesale Market,2021Q2,4,0.38461538461538464,91
Xiuzhou_Wholesale Market,2021Q2,5,0.25274725274725274,91
Xiuzhou_Wholesale Market,2021Q2,6,0.5604395604395604,91
Xiuzhou_Wholesale Market,2021Q2,7,0.8461538461538461,91
Xiuzhou_Wholesale Market,2021Q2,8,0.8681318681318682,91
Xiuzhou_Wholesale Market,2021Q2,9,1.3186813186813187,91
Xiuzhou_Wholesale Market,2021Q2,10,2.0549450549450547,91
Xiuzhou_Wholesale Market,2021Q2,11,3.7032967032967035,91
Xiuzhou_Wholesale Market,2021Q2,12,3.6043956043956045,91
Xiuzhou_Wholesale Market,2021Q2,13,2.868131868131868,91
Xiuzhou_Wholesale Market,2021Q2,14,3.032967032967033,91
Xiuzhou_Wholesale Market,2021Q2,15,2.934065934065934,91
Xiuzhou_Wholesale Market,2021Q2,16,2.4285714285714284,91
Xiuzhou_Wholesale Market,2021Q2,17,2.318681318681319,91
Xiuzhou_Wholesale Market,2021Q2,18,2.1648351648351647,91
Xiuzhou_Wholesale Market,2021Q2,19,2.4505494505494507,91
Xiuzhou_Wholesale Market,2021Q2,20,2.5824175824175826,91
Xiuzhou_Wholesale Market,2021Q2,21,3.4835164835164836,91
Xiuzhou_Wholesale Market,2021Q2,22,4.230769230769231,91
Xiuzhou_Wholesale Market,2021Q2,23,5.351648351648351,91
Xiuzhou_Wholesale Market,2021Q3,0,3.6739130434782608,92
Xiuzhou_Wholesale Market,2021Q3,1,1.7717391304347827,92
Xiuzhou_Wholesale Market,2021Q3,2,1.2065217391304348,92
Xiuzhou_Wholesale Market,2021Q3,3,1.0217391304347827,92
Xiuzhou_Wholesale Market,2021Q3,4,1.065217391304348,92
Xiuzhou_Wholesale Market,2021Q3,5,1.141304347826087,92
Xiuzhou_Wholesale Market,2021Q3,6,0.7608695652173914,92
Xiuzhou_Wholesale Market,2021Q3,7,0.5543478260869565,92
Xiuzhou_Wholesale Market,2021Q3,8,0.7608695652173914,92
Xiuzhou_Wholesale Market,2021Q3,9,1.173913043478261,92
Xiuzhou_Wholesale Market,2021Q3,10,2.467391304347826,92
Xiuzhou_Wholesale Market,2021Q3,11,4.369565217391305,92
Xiuzhou_Wholesale Market,2021Q3,12,4.239130434782608,92
Xiuzhou_Wholesale Market,2021Q3,13,3.489130434782609,92
Xiuzhou_Wholesale Market,2021Q3,14,3.8152173913043477,92
Xiuzhou_Wholesale Market,2021Q3,15,3.5434782608695654,92
Xiuzhou_Wholesale Market,2021Q3,16,3.4130434782608696,92
Xiuzhou_Wholesale Market,2021Q3,17,3.3260869565217392,92
Xiuzhou_Wholesale Market,2021Q3,18,2.9456521739130435,92
Xiuzhou_Wholesale Market,2021Q3,19,2.847826086956522,92
Xiuzhou_Wholesale Market,2021Q3,20,2.641304347826087,92
Xiuzhou_Wholesale Market,2021Q3,21,3.6739130434782608,92
Xiuzhou_Wholesale Market,2021Q3,22,4.565217391304348,92
Xiuzhou_Wholesale Market,2021Q3,23,5.445652173913044,92
Xiuzhou_Wholesale Market,2021Q4,0,3.010869565217391,92
Xiuzhou_Wholesale Market,2021Q4,1,1.75,92
Xiuzhou_Wholesale Market,2021Q4,2,1.4456521739130435,92
Xiuzhou_Wholesale Market,2021Q4,3,1.2282608695652173,92
Xiuzhou_Wholesale Market,2021Q4,4,0.7282608695652174,92
Xiuzhou_Wholesale Market,2021Q4,5,0.5434782608695652,92
Xiuzhou_Wholesale Market,2021Q4,6,0.8804347826086957,92
Xiuzhou_Wholesale Market,2021Q4,7,1.2173913043478262,92
Xiuzhou_Wholesale Market,2021Q4,8,1.315217391304348,92
Xiuzhou_Wholesale Market,2021Q4,9,1.8695652173913044,92
Xiuzhou_Wholesale Market,2021Q4,10,2.75,92
Xiuzhou_Wholesale Market,2021Q4,11,4.836956521739131,92
Xiuzhou_Wholesale Market,2021Q4,12,5.978260869565218,92
Xiuzhou_Wholesale Market,2021Q4,13,4.8478260869565215,92
Xiuzhou_Wholesale Market,2021Q4,14,4.923913043478261,92
Xiuzhou_Wholesale Market,2021Q4,15,4.0978260869565215,92
Xiuzhou_Wholesale Market,2021Q4,16,3.6847826086956523,92
Xiuzhou_Wholesale Market,2021Q4,17,2.4239130434782608,92
Xiuzhou_Wholesale Market,2021Q4,18,3.3043478260869565,92
Xiuzhou_Wholesale Market,2021Q4,19,3.9565217391304346,92
Xiuzhou_Wholesale Market,2021Q4,20,4.521739130434782,92
Xiuzhou_Wholesale Market,2021Q4,21,4.913043478260869,92
Xiuzhou_Wholesale Market,2021Q4,22,5.141304347826087,92
Xiuzhou_Wholesale Market,2021Q4,23,4.141304347826087,92
